source_id,source_type,video_id,parent_id,is_reply,author,text,like_count,public
Ugws_-H4C5RBoxrHPXR4AaABAg.9luW72x_MOx9m_fHoDg0U_,comment,gzHLv6rLSpQ,Ugws_-H4C5RBoxrHPXR4AaABAg,True,@tren133,"BYD is actually mostly a mainstream automaker, and that's why they're selling so many cars. NIO is the Chinese EV company that focuses on the high end, and they make very sleek looking cars, which also have swappable batteries. Li Auto is another startup high end EV maker, which focuses on luxury SUVs. Although BYD is not branching into the luxury space, with their Denza brand and their new high end luxury Yangwang brand.",0,True
UgxTjJGREAlh8D-8-iJ4AaABAg,comment,gzHLv6rLSpQ,,False,@imaginaryfriend9942,"😎👍🏻💙
so dope😳, a video game car.",1,True
UgzlbHk8Z6g1g7pvpUV4AaABAg,comment,gzHLv6rLSpQ,,False,@rl_tplayz,Imagine showing of ur richness to people that mite actually be strungling in life while ur over here showing off how rich u are,0,True
Ugyo8UZQDsGFjXw9IsZ4AaABAg,comment,gzHLv6rLSpQ,,False,@jographyy,Steering wheels is straightup skoda copy lol,0,True
UgzU3F0C41aNABim6Jx4AaABAg,comment,gzHLv6rLSpQ,,False,@exkouka3248,"be in Australia pls, I need the latest version",0,True
Ugxck5JgdAUBU8l3jTZ4AaABAg,comment,gzHLv6rLSpQ,,False,@yungdoe007,I love the look 👀🙌🏼 I'd drive it honestly,10,True
UgwGt7qwpuYBwvjTvUB4AaABAg,comment,gzHLv6rLSpQ,,False,@aceais6613,this is a sample one of the best china product's,0,True
Ugwgxqo2LvLRAoRQkCl4AaABAg,comment,gzHLv6rLSpQ,,False,@云南牧夫,感谢您介绍比亚迪汽车🚙！,2,True
UgxhkWFz9M7PX09RHTN4AaABAg,comment,gzHLv6rLSpQ,,False,@TanveerAhmad-nv2lg,"I have seen this car in dubai at Bulgari Hotel,its amazing",0,True
UgwK1IJVAdHrmNQHW5p4AaABAg,comment,gzHLv6rLSpQ,,False,@zhongkai86,Pretty cool stuff,0,True
Ugzwj9IBWtAosCryYmB4AaABAg,comment,gzHLv6rLSpQ,,False,@josiahmciver3337,They kinda copy Tesla and it’s that one thing is the key a Tesla has one in the shape of a car,0,True
UgylM0YAaDiCvm7-O614AaABAg,comment,gzHLv6rLSpQ,,False,@Andy-gti,"It looks great, but thats about it... lets see if that car still looks and drives great in about 6months 😉",0,True
UgylM0YAaDiCvm7-O614AaABAg.9lt0LAq_NbU9lxsm4WFyDg,comment,gzHLv6rLSpQ,UgylM0YAaDiCvm7-O614AaABAg,True,@Andy-gti,"William J LoL you live in china... you are just saying that, to promote the brand",0,True
UgylM0YAaDiCvm7-O614AaABAg.9lt0LAq_NbU9lyMVWK5kPQ,comment,gzHLv6rLSpQ,UgylM0YAaDiCvm7-O614AaABAg,True,@Andy-gti,"粉絲 Those are goods, this is a car ;-)",0,True
UgylM0YAaDiCvm7-O614AaABAg.9lt0LAq_NbU9m-U0363_cH,comment,gzHLv6rLSpQ,UgylM0YAaDiCvm7-O614AaABAg,True,@Andy-gti,"粉絲 yeah, but it was designed by americans...",0,True
UgylM0YAaDiCvm7-O614AaABAg.9lt0LAq_NbU9m-VlHFrc8u,comment,gzHLv6rLSpQ,UgylM0YAaDiCvm7-O614AaABAg,True,@Andy-gti,"粉絲 they have to be good, because otherwise china doesn't get our money and we find someone else to do it better... Hell i orders some clothing from china, a sweater and a jacket. the sweater is made of some sort of plastic and the jacket falls apart after 2 weeks... even tho i payed allot for it",0,True
